family,exp_ev_ia,exp_ev_upd,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,leak_yr,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
leaky,60.860988892820664,71.2970192751818,15.0,0.7999999999999999,23.7169824789905,0.6000000000000001,8.0,1.5,10.214246778418289,0.0,1000,488,370,370,0.37,1.0,0.0,0.35318356392155714,1.0,1.0,78.33263376630306,66.93334300525207,94.00497882947634,0.5330663223947287,2.43041725268482,17.0,37.0
leaky,60.68851913002596,72.06379113131435,15.5,0.7,26.165190237151087,0.2,26.0,0.5,54.11559350614581,0.01,1000,473,370,370,0.37,1.0,0.0,0.4889725346287617,0.9378378378378378,0.9378378378378378,69.68843199318667,64.11538640807044,78.53780685842436,0.5575101652449099,2.265898286437257,19.0,35.0
leaky,60.74467353303803,72.27058829106578,15.5,0.7,26.165190237151087,0.5,10.0,1.0,14.426950408889635,0.0,1000,477,370,370,0.37,1.0,0.0,0.46129114118673703,0.9432432432432433,0.9432432432432433,72.81319422938539,65.00620876311793,86.59123745603483,0.5471570060868549,2.3158150931461514,20.0,35.0
leaky,61.10949087967196,73.28913773236457,15.5,0.8999999999999999,23.291223186890562,0.7000000000000001,4.0,1.0,5.7707801635558535,0.06,1000,494,370,370,0.37,1.0,0.0,0.40515086597302397,0.9918918918918919,0.9918918918918919,68.85658930149754,63.70662444848269,76.13743601762913,0.5346908034670874,2.4096579799355307,16.0,37.0
leaky,61.2914951814416,71.97165760356616,16.0,0.8999999999999999,24.042552967112837,0.6000000000000001,8.0,2.0,9.608979270291599,0.0,1000,441,370,370,0.37,1.0,0.0,0.34360444977680293,1.0,1.0,75.83065227749833,66.28614426098696,90.19769794332274,0.5581689561819994,2.254478345152868,17.0,38.0
leaky,59.538815539842304,71.25033319080092,16.5,0.7999999999999999,26.088680726889546,0.5,8.0,0.5,16.650951848044862,0.03,1000,482,370,370,0.37,1.0,0.0,0.45661463362078153,0.9621621621621622,0.9621621621621622,70.29227218053116,64.18911334645999,80.38883710874573,0.5703110220757732,2.1729823851906622,18.0,36.0
leaky,60.80173386367479,70.9340436937408,16.5,0.7999999999999999,26.088680726889546,0.6000000000000001,8.0,2.0,9.608979270291599,0.01,1000,456,370,370,0.37,1.0,0.0,0.39759385223903687,1.0,1.0,77.95174737361233,67.54730805880337,91.68566760846132,0.5846253679453154,2.091387566323859,18.0,36.0
leaky,59.35859634272653,70.66608013231676,17.0,0.7,28.697305421391516,0.7000000000000001,8.0,2.0,9.608979270291599,0.08,1000,453,370,370,0.37,1.0,0.0,0.5120385904535816,0.8621621621621621,0.8621621621621621,70.88725746998651,64.56264506617028,80.35591531357716,0.5724250398803867,2.144925689301726,20.0,34.0
leaky,60.89944342612541,72.21985142234078,17.0,0.7999999999999999,26.879246809522563,0.7000000000000001,4.0,1.5,5.1071233892091445,0.08,1000,483,370,370,0.37,1.0,0.0,0.48872202256338193,0.9216216216216216,0.9216216216216216,69.7415382529438,64.62323882633153,77.72399688129526,0.6115474891621557,1.8957067520039217,19.0,36.0
leaky,59.31988384065332,70.79338698339338,17.5,0.5,36.42395716759814,0.6000000000000001,12.0,2.0,14.413468905437398,0.07,1000,472,370,370,0.37,1.0,0.0,0.619199694176254,0.581081081081081,0.581081081081081,75.49273194090091,66.28716827744238,87.17065450284862,0.5831689292810746,2.0603915847826384,24.0,31.0
leaky,61.23224700480135,72.02576042900047,13.5,0.6,24.867072855517733,0.30000000000000004,24.0,0.5,49.95285554413459,0.06,1000,493,369,369,0.369,1.0,0.0,0.5000389292670289,0.8807588075880759,0.8807588075880759,70.92917392192811,64.87721217080463,78.65917958037892,0.5345418453904051,2.4259233809941176,19.0,35.0
leaky,60.63778859187529,70.70592391898555,14.5,0.5,30.179850224581315,0.30000000000000004,22.0,0.5,45.79011758212337,0.08,1000,450,369,369,0.369,1.0,0.0,0.5977420040362909,0.6205962059620597,0.6205962059620597,72.80800711982917,65.93011871032841,82.96868540797765,0.5887245064834427,2.0255982227374396,22.0,33.0
leaky,60.585415643878925,70.95982736818023,14.5,0.6,26.709078252222753,0.4,14.0,0.5,29.13916573407851,0.04,1000,472,369,369,0.369,1.0,0.0,0.5175835208587102,0.8536585365853658,0.8536585365853658,72.3721146350093,65.16363804964526,82.40235219842805,0.5648168590082724,2.200392044002319,20.0,35.0
leaky,61.282637939637375,72.09877259158259,15.0,0.6,27.63008095057526,0.2,26.0,0.5,54.11559350614581,0.05,1000,452,369,369,0.369,1.0,0.0,0.5620766226251971,0.7425474254742548,0.7425474254742548,70.77279911324665,64.9414822178409,80.14731794355959,0.5808646330853977,2.104877389404624,20.0,34.0
leaky,59.79126017908908,71.15802472278958,15.5,0.7,26.165190237151087,0.30000000000000004,22.0,0.5,45.79011758212337,0.03,1000,480,369,369,0.369,1.0,0.0,0.4864227745951633,0.9349593495934959,0.9349593495934959,70.2644643612748,63.98010779124648,79.66721833048446,0.5524875820536794,2.2937151133865012,19.0,35.0
leaky,59.55564840884887,70.89748827826477,15.5,0.7,26.165190237151087,0.4,16.0,0.5,33.301903696089724,0.04,1000,459,369,369,0.369,1.0,0.0,0.49056753686827925,0.926829268292683,0.926829268292683,70.98463641358505,64.49903638208554,79.06195983860921,0.562987935480316,2.235852510983815,19.0,35.0
leaky,60.892919569618584,71.25523643118146,15.5,0.7,26.165190237151087,0.5,6.0,0.5,12.488213886033648,0.02,1000,486,369,369,0.369,1.0,0.0,0.47010071708089585,0.9728997289972899,0.9728997289972899,73.74687976728198,65.57703913800319,86.11067797846876,0.5850979482156616,2.0738290931457413,19.0,36.0
leaky,59.78188957360345,71.57154208722692,15.5,0.7,26.165190237151087,0.5,12.0,0.5,24.976427772067296,0.07,1000,483,369,369,0.369,1.0,0.0,0.48617614755749894,0.9024390243902439,0.9024390243902439,70.03056023361611,63.99689353741135,77.77969960574899,0.5456741519769276,2.336260903854437,19.0,35.0
leaky,60.4888860819483,71.57325039184866,16.0,0.6,29.47208634728028,0.6000000000000001,8.0,1.0,11.541560327111707,0.06,1000,476,369,369,0.369,1.0,0.0,0.5546359704267921,0.7506775067750677,0.7506775067750677,72.60268376308873,65.32090560164735,82.4864693386516,0.5865164153663485,2.0726864484265994,21.0,33.0
leaky,60.46777343819269,72.16459249380303,16.0,0.7999999999999999,25.29811464425653,0.6000000000000001,4.0,0.5,8.325475924022431,0.05,1000,486,369,369,0.369,1.0,0.0,0.45383352144316347,0.9512195121951219,0.9512195121951219,70.67311129303697,64.23429728744114,78.73341964101607,0.5693832321594493,2.178663920821616,18.0,36.0
leaky,61.136014170012515,71.36858866121918,16.5,0.8999999999999999,24.793882747335115,0.6000000000000001,6.0,1.5,7.660685083813717,0.0,1000,461,369,369,0.369,1.0,0.0,0.35926984667686657,1.0,1.0,76.6690698723923,66.97965670626249,93.34589946441005,0.583377041556532,2.0981656298346043,16.0,38.0
leaky,59.79937135228975,71.73410232176766,17.5,0.8999999999999999,26.296542307779667,0.6000000000000001,6.0,1.0,8.656170245333781,0.02,1000,488,369,369,0.369,1.0,0.0,0.4296914496029487,0.989159891598916,0.989159891598916,72.3832001258003,64.99399760340263,84.0873419738189,0.5871826218546857,2.047714428331083,18.0,37.0
leaky,61.462185044367324,72.22928736904461,14.5,0.6,26.709078252222753,0.4,14.0,0.5,29.13916573407851,0.06,1000,469,368,368,0.368,1.0,0.0,0.5452038245490524,0.782608695652174,0.782608695652174,70.83770078078825,64.54745477546454,79.41772229839107,0.5837368283769018,2.091558417091634,20.0,34.0
leaky,60.934636631734804,71.46293026794586,15.0,0.5,31.22053471508412,0.6000000000000001,10.0,1.5,12.76780847302286,0.06,1000,458,368,368,0.368,1.0,0.0,0.5647403470653785,0.7608695652173914,0.7608695652173914,74.92751443061728,65.83041673566474,89.53610675813441,0.5576511087200646,2.2580714926749543,22.0,32.0
leaky,60.7641583791998,72.16439367858376,15.5,0.6,28.55108364892777,0.7000000000000001,8.0,1.5,10.214246778418289,0.1,1000,466,368,368,0.368,1.0,0.0,0.5520378257008374,0.779891304347826,0.779891304347826,70.48899176199771,64.57216022697257,78.82715086596707,0.5645291165900139,2.206857683285867,21.0,33.0
leaky,59.915850768132714,70.90895979634632,16.0,0.6,29.47208634728028,0.6000000000000001,6.0,0.5,12.488213886033648,0.09,1000,455,368,368,0.368,1.0,0.0,0.5710885764348108,0.7391304347826086,0.7391304347826086,71.0320998191434,65.50544096900472,80.30471765473379,0.5928349586373984,2.0071380592186343,21.0,34.0
leaky,60.27586215676861,71.93293277675215,16.0,0.7,27.009228631897898,0.2,28.0,0.5,58.27833146815702,0.04,1000,486,368,368,0.368,1.0,0.0,0.5135395135651442,0.8885869565217391,0.8885869565217391,70.29128284261354,64.48745312703144,77.79588174273908,0.5787480016832436,2.1133772830177238,19.0,35.0
leaky,58.99718241295774,71.29891511225262,17.0,0.7,28.697305421391516,0.6000000000000001,8.0,0.5,16.650951848044862,0.1,1000,490,368,368,0.368,1.0,0.0,0.5491216222885729,0.7934782608695652,0.7934782608695652,68.88386560075064,63.9858032220627,76.03173900529458,0.5886857188724277,2.041171274938456,20.0,34.0
leaky,59.43629566015522,71.03019172756778,18.0,0.9999999999999999,25.968510736001345,0.6000000000000001,8.0,2.0,9.608979270291599,0.0,1000,458,368,368,0.368,1.0,0.0,0.36476103538182075,1.0,1.0,74.43603879148532,66.44413417981437,86.44899597916847,0.5854576726287632,2.069120263595612,17.0,38.0
leaky,60.31298873428128,72.30794659324796,18.0,1.0999999999999999,25.11751275233335,0.6000000000000001,6.0,1.5,7.660685083813717,0.0,1000,480,368,368,0.368,1.0,0.0,0.3527887951293017,1.0,1.0,72.19440616975858,64.90871902129248,83.76333000265673,0.6037860899006984,1.9535220008022305,16.0,39.0
leaky,61.4162812814475,72.95258938222611,14.5,0.5,30.179850224581315,0.6000000000000001,12.0,2.0,14.413468905437398,0.07,1000,479,367,367,0.367,1.0,0.0,0.5831290371401419,0.6948228882833788,0.6948228882833788,73.37285437737552,64.71973237399224,85.36599443894842,0.5483352158450335,2.295674013203368,23.0,32.0
leaky,61.12642459617092,72.23051910605449,15.0,0.7,25.32115184240428,0.30000000000000004,18.0,0.5,37.464641658100945,0.01,1000,450,367,367,0.367,1.0,0.0,0.48502438252134916,0.9318801089918256,0.9318801089918256,70.89411348983549,64.53832265981097,79.97160598420594,0.5608508654623414,2.2364206116150602,19.0,36.0
leaky,60.5821752134473,72.47166558807132,15.0,0.7,25.32115184240428,0.4,18.0,0.5,37.464641658100945,0.07,1000,480,367,367,0.367,1.0,0.0,0.5021509553991985,0.8801089918256131,0.8801089918256131,69.09452767950708,63.48863270688397,75.985509414381,0.5445130902162916,2.3415713626615036,19.0,35.0
leaky,60.78116933555718,71.51847476268146,15.0,0.7,25.32115184240428,0.6000000000000001,4.0,0.5,8.325475924022431,0.05,1000,464,367,367,0.367,1.0,0.0,0.48341054763091745,0.9182561307901907,0.9182561307901907,71.38640346128751,64.96634289946716,80.96217700217532,0.5717181935278586,2.1600140398667076,19.0,36.0
leaky,60.16363837772823,70.65429021994453,15.5,0.6,28.55108364892777,0.2,26.0,0.5,54.11559350614581,0.02,1000,454,367,367,0.367,1.0,0.0,0.5380554080555008,0.8310626702997275,0.8310626702997275,73.25769906071966,65.60741886399454,82.20539056005201,0.592364494588436,2.033677995933136,20.0,34.0
leaky,61.27237818542117,72.26749960173757,15.5,0.6,28.55108364892777,0.2,26.0,0.5,54.11559350614581,0.07,1000,477,367,367,0.367,1.0,0.0,0.5618371623947331,0.7356948228882834,0.7356948228882834,70.10006619856976,64.2708044051164,78.78114025808733,0.5881043361099004,2.0677270925934637,20.0,34.0
leaky,60.54180145196642,71.94359737399928,15.5,0.6,28.55108364892777,0.5,12.0,0.5,24.976427772067296,0.1,1000,466,367,367,0.367,1.0,0.0,0.5829024240490477,0.6920980926430518,0.6920980926430518,70.14676046807247,64.68144341350681,78.46679914030629,0.5834802264641413,2.0854992696971686,21.0,34.0
leaky,61.45514333876689,73.00792536263506,15.5,0.8999999999999999,23.291223186890562,0.6000000000000001,6.0,1.0,8.656170245333781,0.01,1000,474,367,367,0.367,1.0,0.0,0.376310195345264,1.0,1.0,70.68524114990812,64.49303865618822,82.9983331885291,0.5367560164959785,2.409283582971812,16.0,38.0
leaky,60.37140491085539,70.81055917244952,16.0,0.7,27.009228631897898,0.4,10.0,0.5,20.81368981005608,0.0,1000,463,367,367,0.367,1.0,0.0,0.4666811646215926,0.9700272479564033,0.9700272479564033,73.36394982395512,66.24800236137266,85.58404002581916,0.584607726737786,2.0645071581989365,19.0,36.0
leaky,61.338758003419805,72.60726473165175,16.0,0.7,27.009228631897898,0.7000000000000001,6.0,1.5,7.660685083813717,0.09,1000,457,367,367,0.367,1.0,0.0,0.5004760084417376,0.888283378746594,0.888283378746594,70.0702363814471,64.45053516646885,77.67620224334576,0.5693643345386646,2.171266446118445,20.0,35.0
leaky,61.02772671053839,72.26057650317856,16.0,0.7999999999999999,25.29811464425653,0.7000000000000001,6.0,2.0,7.206734452718699,0.07,1000,484,367,367,0.367,1.0,0.0,0.4525347582002301,0.9809264305177112,0.9809264305177112,70.4694759404604,64.76273651637803,79.25399028004955,0.5696902480924566,2.1694736563084103,18.0,36.0
leaky,59.81199321503777,71.76440707122555,16.5,0.7,27.85326702664471,0.6000000000000001,10.0,1.5,12.76780847302286,0.04,1000,484,367,367,0.367,1.0,0.0,0.4923588400258297,0.9100817438692098,0.9100817438692098,71.56012682707015,65.13304086612773,82.64316122542586,0.5535762795822826,2.2789396839286775,20.0,34.0
leaky,61.02429752669195,72.3634229127509,16.5,0.7999999999999999,26.088680726889546,0.6000000000000001,6.0,1.0,8.656170245333781,0.03,1000,466,367,367,0.367,1.0,0.0,0.4556751969781952,0.9700272479564033,0.9700272479564033,71.79762097428693,64.67144954808643,82.97724035239891,0.6043393902465519,1.9480250344425116,19.0,35.0
leaky,60.65921800781115,71.11618177548628,14.5,0.7,24.47711344765747,0.4,12.0,0.5,24.976427772067296,0.0,1000,479,366,366,0.366,1.0,0.0,0.4416617847915735,0.9836065573770492,0.9836065573770492,74.14783243473406,65.96050144978553,85.7477948064728,0.544436162681344,2.3390536478511237,18.0,37.0
leaky,61.21433257052986,72.76716053961991,15.0,0.5,31.22053471508412,0.5,12.0,1.0,17.312340490667562,0.06,1000,478,366,366,0.366,1.0,0.0,0.6251499161102649,0.5382513661202186,0.5382513661202186,69.80576681993992,63.694269768036705,79.45592032552504,0.5686046994408016,2.179142827508941,23.0,31.0
leaky,61.30285529509137,72.34417071648616,15.0,0.6,27.63008095057526,0.2,28.0,0.5,58.27833146815702,0.08,1000,467,366,366,0.366,1.0,0.0,0.5539037578248687,0.7377049180327869,0.7377049180327869,70.23966371622899,64.35272597439666,78.51655742266372,0.5836211299091525,2.0750554595677557,21.0,34.0
leaky,60.14079773484076,70.82331327840828,15.0,0.6,27.63008095057526,0.30000000000000004,22.0,0.5,45.79011758212337,0.05,1000,459,366,366,0.366,1.0,0.0,0.5234955252232691,0.8278688524590164,0.8278688524590164,71.94768060966823,64.80755491717183,81.46489623747914,0.5583503860000831,2.234605398241098,20.0,34.5
leaky,60.95529816897744,72.20929179484617,15.0,0.7,25.32115184240428,0.2,26.0,0.5,54.11559350614581,0.0,1000,457,366,366,0.366,1.0,0.0,0.4859646518181587,0.9234972677595629,0.9234972677595629,70.76108367754033,64.006025754582,79.79493869516253,0.5663006568444708,2.1817385371137465,19.0,35.0
leaky,60.81868264935466,72.26513886920027,15.0,0.7,25.32115184240428,0.2,28.0,0.5,58.27833146815702,0.02,1000,474,366,366,0.366,1.0,0.0,0.49259967802215765,0.8879781420765027,0.8879781420765027,69.16787181413582,64.26233548112621,78.13474884901484,0.5562699487224885,2.247836683455599,19.0,35.0
leaky,59.955165672374186,70.83695137875128,15.0,0.7,25.32115184240428,0.30000000000000004,20.0,0.5,41.62737962011216,0.0,1000,478,366,366,0.366,1.0,0.0,0.462390616040527,0.9398907103825137,0.9398907103825137,72.10949625780279,64.88650193895694,82.634526326626,0.5497984537982618,2.319152648958398,18.0,36.0
leaky,60.509254914578634,71.66220266275936,15.0,0.7,25.32115184240428,0.4,14.0,0.5,29.13916573407851,0.03,1000,464,366,366,0.366,1.0,0.0,0.4642787938730889,0.953551912568306,0.953551912568306,70.30443274888074,64.17275043431593,80.0154595223629,0.5486152418504273,2.31036074578323,18.0,36.0
leaky,60.936998491085916,72.31878714951806,15.0,0.7999999999999999,23.7169824789905,0.6000000000000001,4.0,0.5,8.325475924022431,0.04,1000,449,366,366,0.366,1.0,0.0,0.4091429508723742,0.9836065573770492,0.9836065573770492,70.60985833999774,64.49386609577958,79.19882286649963,0.5354547998551085,2.37454610591183,17.0,37.0
leaky,61.101239088312596,71.44721400737177,15.5,0.6,28.55108364892777,0.2,22.0,0.5,45.79011758212337,0.0,1000,464,366,366,0.366,1.0,0.0,0.539320808655885,0.8469945355191257,0.8469945355191257,72.70329000824538,64.97798269900301,84.0686639544929,0.5908306010406068,2.0504677005942806,20.0,34.0
leaky,61.40706109398164,72.51530586028116,15.5,0.6,28.55108364892777,0.4,14.0,0.5,29.13916573407851,0.08,1000,470,366,366,0.366,1.0,0.0,0.5958022826494556,0.6530054644808743,0.6530054644808743,70.65619593243386,64.45695027971203,79.6890590521736,0.6193058376215235,1.8632044520244535,21.0,33.0
leaky,61.01152892329445,71.82562227205989,15.5,0.7999999999999999,24.507548561623512,0.6000000000000001,8.0,1.5,10.214246778418289,0.01,1000,481,366,366,0.366,1.0,0.0,0.38018108876404133,0.9972677595628415,0.9972677595628415,75.19370807898278,66.25627365812119,89.23493436782292,0.5413913985348489,2.3627874151443002,17.5,37.0
leaky,60.980206388281886,71.61595387377156,16.0,0.7,27.009228631897898,0.5,6.0,0.5,12.488213886033648,0.03,1000,475,366,366,0.366,1.0,0.0,0.4977561419649553,0.907103825136612,0.907103825136612,72.36152224815106,65.04624079843961,83.86473623948271,0.6062062580108847,1.9361307379618617,19.0,35.0
leaky,60.633668192020124,71.20082142528685,16.0,0.7999999999999999,25.29811464425653,0.7000000000000001,4.0,2.0,4.804489635145799,0.06,1000,474,366,366,0.366,1.0,0.0,0.4292669649639721,0.9808743169398907,0.9808743169398907,71.27881885415417,65.13428401750593,80.33142003505027,0.5794717030108352,2.123257479943689,17.0,37.0
leaky,60.83500494761097,72.40563229474716,16.0,0.8999999999999999,24.042552967112837,0.6000000000000001,6.0,1.0,8.656170245333781,0.01,1000,483,366,366,0.366,1.0,0.0,0.3863261195949599,0.994535519125683,0.994535519125683,72.04305819431289,64.93986120815845,84.29785971994966,0.5508745020756645,2.3127168702352137,17.0,38.0
leaky,59.8190406041321,71.13704025577752,16.5,0.7,27.85326702664471,0.7000000000000001,8.0,2.0,9.608979270291599,0.08,1000,468,366,366,0.366,1.0,0.0,0.500804292517534,0.9316939890710383,0.9316939890710383,71.16307666114068,64.72718550511655,79.98290218600468,0.5684771926934967,2.1930120467377305,20.0,34.0
leaky,60.23437335846724,71.81560212114593,16.5,0.8999999999999999,24.793882747335115,0.6000000000000001,6.0,1.0,8.656170245333781,0.01,1000,457,366,366,0.366,1.0,0.0,0.3823482683822762,0.9972677595628415,0.9972677595628415,73.21763353117547,64.7094599608628,85.9833592851858,0.54395738815106,2.3384336307485913,17.0,38.0
leaky,60.81472016687498,71.62338227166622,17.0,0.5,35.383272677095334,0.4,12.0,1.0,17.312340490667562,0.0,1000,459,366,366,0.366,1.0,0.0,0.6218387803600046,0.5491803278688525,0.5491803278688525,74.51459584751663,65.82874112992475,91.90558601256683,0.6239471232314489,1.8133974220860734,23.0,31.0
leaky,61.15676765136196,72.15949786920382,17.0,0.6,31.314091743985294,0.6000000000000001,10.0,2.0,12.011224087864498,0.06,1000,460,366,366,0.366,1.0,0.0,0.5491122347209222,0.7459016393442623,0.7459016393442623,73.38432042937882,65.80402931969621,85.03373851711422,0.5866380215709115,2.0382750588352723,22.0,32.0
leaky,59.533493116810064,70.901145495418,17.0,0.6,31.314091743985294,0.7000000000000001,8.0,1.5,10.214246778418289,0.1,1000,455,366,366,0.366,1.0,0.0,0.5603000415910245,0.7131147540983607,0.7131147540983607,71.5068259407526,64.79909877390382,81.92438267739323,0.5798498469864819,2.080197447789132,21.0,33.0
leaky,59.351548953632204,71.2934469477648,17.0,0.7,28.697305421391516,0.6000000000000001,10.0,1.5,12.76780847302286,0.04,1000,477,366,366,0.366,1.0,0.0,0.49326447771687787,0.9234972677595629,0.9234972677595629,72.12660075191353,64.86080947547978,82.88876160721941,0.5563951177762272,2.2461204410857016,20.0,34.0
leaky,60.363364234533734,72.29982792132063,17.0,0.8999999999999999,25.54521252755739,0.6000000000000001,6.0,1.0,8.656170245333781,0.02,1000,476,366,366,0.366,1.0,0.0,0.4256711426919517,0.9918032786885246,0.9918032786885246,71.65744787404867,64.6272883071346,81.15785571848555,0.5832029536996626,2.079909188015352,17.0,37.0
leaky,60.835985745837824,71.89973205062851,17.0,0.8999999999999999,25.54521252755739,0.6000000000000001,8.0,2.0,9.608979270291599,0.01,1000,467,366,366,0.366,1.0,0.0,0.3853210067142483,1.0,1.0,75.29982068883831,65.77527362352177,85.41719742795345,0.5701181297978848,2.170134940341534,17.0,37.0
leaky,60.05521815518311,72.15188309765469,17.5,0.6,32.235094442337804,0.5,12.0,1.5,15.321370167627434,0.02,1000,494,366,366,0.366,1.0,0.0,0.5607754103527032,0.726775956284153,0.726775956284153,74.02910062053445,65.16851067984004,88.030127974527,0.5863754435595653,2.0663739218891215,22.0,32.0
leaky,60.29211622313194,71.77982948949145,17.5,0.7999999999999999,27.66981289215558,0.6000000000000001,8.0,1.5,10.214246778418289,0.03,1000,460,366,366,0.366,1.0,0.0,0.4568852202211505,0.9644808743169399,0.9644808743169399,73.10489520880739,65.52039149869518,83.36980881901097,0.5975811506639981,1.976503179513255,19.0,35.0
leaky,58.68429935642014,71.65902945668469,18.0,1.0999999999999999,25.11751275233335,0.6000000000000001,6.0,1.0,8.656170245333781,0.0,1000,466,366,366,0.366,1.0,0.0,0.3702562278637089,1.0,1.0,71.13590443413021,64.64543172545645,80.45745112505571,0.5694295325587648,2.1568266696342153,16.0,38.0
leaky,59.713615829222725,72.12681938686977,18.5,0.8999999999999999,27.79920186822422,0.6000000000000001,8.0,1.5,10.214246778418289,0.03,1000,491,366,366,0.366,1.0,0.0,0.44876487169110924,0.9754098360655737,0.9754098360655737,71.20457762400437,64.39640892266263,80.24963114118277,0.6123923997112133,1.851383947721264,19.0,35.5
leaky,60.94208655624588,71.13289369550584,14.5,0.5,30.179850224581315,0.30000000000000004,22.0,0.5,45.79011758212337,0.09,1000,446,365,365,0.365,1.0,0.0,0.6185809892989846,0.5671232876712329,0.5671232876712329,72.3206281121048,65.18251400890901,83.11997489597525,0.5927637291432704,1.9964441077616781,22.0,33.0
leaky,60.075458084719145,71.17018106200885,14.5,0.6,26.709078252222753,0.30000000000000004,28.0,0.5,58.27833146815702,0.09,1000,477,365,365,0.365,1.0,0.0,0.5208569085252575,0.8575342465753425,0.8575342465753425,70.86506210519833,64.52081311373951,79.12798291020677,0.546576978223108,2.308733608543133,20.0,35.0
leaky,61.361928664493966,71.74021683226943,15.0,0.5,31.22053471508412,0.5,10.0,1.0,14.426950408889635,0.03,1000,454,365,365,0.365,1.0,0.0,0.5923696285089216,0.663013698630137,0.663013698630137,75.29159077553814,66.00538959712165,92.2287126114307,0.5835845488043695,2.081424655113998,22.0,32.0
leaky,61.17542313986539,71.55317201744433,15.0,0.6,27.63008095057526,0.4,12.0,0.5,24.976427772067296,0.04,1000,445,365,365,0.365,1.0,0.0,0.5392415020167156,0.8164383561643835,0.8164383561643835,72.82148708135824,65.18564325131779,82.25719910711098,0.591368197870741,2.032019927992218,20.0,35.0
